src/app/api/invoices/pdf/route.ts(759,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(762,8): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(762,10): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(762,12): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(765,3): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(765,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(768,10): error TS1005: ']' expected.
src/app/api/invoices/pdf/route.ts(768,12): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(768,13): error TS1128: Declaration or statement expected.
src/app/api/invoices/pdf/route.ts(769,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(772,3): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(772,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(775,9): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(775,11): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(775,13): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(776,14): error TS1005: ']' expected.
src/app/api/invoices/pdf/route.ts(776,16): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(776,20): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(776,23): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(777,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(779,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(785,1): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(786,1): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(787,1): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(789,3): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(789,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(791,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(795,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(795,8): error TS1005: ';' expected.
